iter	Logloss
1515	0.2242599789
1516	0.2242423528
1517	0.2242032814
1518	0.2241903709
1519	0.2241816743
1520	0.2241636361
1521	0.2241551312
1522	0.2241401408
1523	0.2241234788
1524	0.2240900696
1525	0.2240656833
1526	0.2240559722
1527	0.2240371903
1528	0.2240160526
1529	0.2239986947
1530	0.2239891532
1531	0.2239786495
1532	0.2239647443
1533	0.2239372591
1534	0.2239234806
1535	0.2239066465
1536	0.2238983232
1537	0.2238815392
1538	0.2238660979
1539	0.2238267805
1540	0.2238169992
1541	0.2237988454
1542	0.2237753557
1543	0.2237617799
1544	0.223755651
1545	0.2237381564
1546	0.2237268532
1547	0.2237196759
1548	0.2237097139
1549	0.223677694
1550	0.2236721758
1551	0.2236620948
1552	0.2236496787
1553	0.2236340103
1554	0.223619417
1555	0.2236081163
1556	0.2235878795
1557	0.2235739625
1558	0.2235611572
1559	0.2235529071
1560	0.2235452377
1561	0.2235354064
1562	0.2235163493
1563	0.2234984039
1564	0.2234836369
1565	0.2234509487
1566	0.2234405995
1567	0.223435324
1568	0.2234298563
1569	0.2234134784
1570	0.2233962042
1571	0.2233780482
1572	0.2233740921
1573	0.2233585097
1574	0.2233530298
1575	0.2233395612
1576	0.2233223538
1577	0.2233067845
1578	0.2232871122
1579	0.223270575
1580	0.2232522047
1581	0.2232371661
1582	0.2232227806
1583	0.2232158173
1584	0.2231998798
1585	0.2231915905
1586	0.2231745623
1587	0.2231624933
1588	0.2231528888
1589	0.2231430722
1590	0.2231351891
1591	0.2231235665
1592	0.2230998824
1593	0.2230884851
1594	0.2230722428
1595	0.223067672
1596	0.223050951
1597	0.2230468166
1598	0.2230330527
1599	0.2229968848
1600	0.2229809642
1601	0.222969719
1602	0.2229438441
1603	0.2229237167
1604	0.22291027
1605	0.2228951149
1606	0.2228812361
1607	0.2228632388
1608	0.2228395404
1609	0.2228271202
1610	0.2228094158
1611	0.2227818441
1612	0.2227694282
1613	0.2227352032
1614	0.2227160179
1615	0.2227011461
1616	0.2226876357
1617	0.2226778503
1618	0.2226693726
1619	0.2226520543
1620	0.2226346198
1621	0.222613323
1622	0.2226015315
1623	0.22259022
1624	0.222571724
1625	0.2225569217
1626	0.2225530409
1627	0.2225282194
1628	0.2225203912
1629	0.2225041937
1630	0.2224958732
1631	0.2224805052
1632	0.2224729104
1633	0.2224609051
1634	0.2224586303
1635	0.2224346457
1636	0.2224226332
1637	0.2224074819
1638	0.2223998075
1639	0.2223928926
1640	0.2223696477
1641	0.2223620581
1642	0.2223605634
1643	0.2223423929
1644	0.2223177215
1645	0.2223040407
1646	0.2222897888
1647	0.2222837371
1648	0.2222787474
1649	0.2222643121
1650	0.222250698
1651	0.2222367257
1652	0.2222238587
1653	0.222212158
1654	0.2221954277
1655	0.2221831705
1656	0.2221690481
1657	0.222147901
1658	0.2221304509
1659	0.2221197573
1660	0.2221064064
1661	0.2220902396
1662	0.2220851937
1663	0.2220792858
1664	0.2220651007
1665	0.2220490262
1666	0.2220376791
1667	0.2220271081
1668	0.2220105398
1669	0.2220015928
1670	0.2219910689
1671	0.2219752852
1672	0.2219560935
1673	0.2219464626
1674	0.2219422802
1675	0.2219358453
1676	0.2219258363
1677	0.2219124911
1678	0.2219076776
1679	0.2218946624
1680	0.2218773926
1681	0.2218519775
1682	0.2218349974
1683	0.2218211554
1684	0.2218122564
1685	0.2218091699
1686	0.2217982152
1687	0.2217921311
1688	0.2217757743
1689	0.2217623826
1690	0.2217456946
1691	0.2217349076
1692	0.221721645
1693	0.2217122626
1694	0.2217055953
1695	0.2216876562
1696	0.2216787604
1697	0.2216615939
1698	0.2216490765
1699	0.221638049
1700	0.2216265925
1701	0.2216101228
1702	0.2215954346
1703	0.2215787121
1704	0.2215721995
1705	0.2215646324
1706	0.2215540057
1707	0.2215347221
1708	0.221527859
1709	0.2215206098
1710	0.2215098654
1711	0.2214949758
1712	0.2214769769
1713	0.2214604509
1714	0.2214422788
1715	0.2214266396
1716	0.2214151932
1717	0.2214029002
1718	0.2213963046
1719	0.2213905722
1720	0.2213884779
1721	0.2213659361
1722	0.2213493175
1723	0.2213302714
1724	0.2213213531
1725	0.2212914628
1726	0.2212863258
1727	0.2212731687
1728	0.2212589741
1729	0.2212473271
1730	0.2212336285
1731	0.2212228794
1732	0.2212132319
1733	0.2211986042
1734	0.2211898611
1735	0.2211767581
1736	0.2211576532
1737	0.2211454714
1738	0.2211347778
1739	0.2211309077
1740	0.221118604
1741	0.2210785616
1742	0.2210624768
1743	0.2210555553
1744	0.221037648
1745	0.2210260897
1746	0.2210144109
1747	0.22099489
1748	0.2209825742
1749	0.2209570601
1750	0.2209398319
1751	0.2209306259
1752	0.2209142343
1753	0.2208936175
1754	0.220881523
1755	0.2208766271
1756	0.2208686784
1757	0.2208530661
1758	0.2208500338
1759	0.2208370541
1760	0.2208263513
1761	0.2208196707
1762	0.2207960413
1763	0.2207862374
1764	0.220773365
1765	0.2207536584
1766	0.2207493218
1767	0.2207450279
1768	0.2207375862
1769	0.2207185141
1770	0.2207098276
1771	0.2206906397
1772	0.2206782543
1773	0.2206598014
1774	0.2206537508
1775	0.2206357594
1776	0.220627538
1777	0.2206231339
1778	0.2206099785
1779	0.2206008469
1780	0.2205951946
1781	0.220587983
1782	0.2205761986
1783	0.2205693905
1784	0.2205553725
1785	0.2205504236
1786	0.2205369554
1787	0.2205297328
1788	0.2205141711
1789	0.2204983962
1790	0.2204883257
1791	0.2204744639
1792	0.2204626186
1793	0.220452825
1794	0.2204404413
1795	0.2204150621
1796	0.2204024893
1797	0.2203949035
1798	0.2203868009
1799	0.2203759628
1800	0.2203662973
1801	0.2203442189
1802	0.2203324656
1803	0.2203299698
1804	0.2203101941
1805	0.220302582
1806	0.2202935492
1807	0.2202709822
1808	0.2202588512
1809	0.2202479216
1810	0.2202419815
1811	0.2202402312
1812	0.2202271368
1813	0.2202163193
1814	0.2202122754
1815	0.2202066994
1816	0.2201940907
1817	0.2201807928
1818	0.2201572954
1819	0.2201425325
1820	0.2201299603
1821	0.220118786
1822	0.2201053773
1823	0.2200910595
1824	0.2200761548
1825	0.2200659471
1826	0.2200492743
1827	0.2200354121
1828	0.2200250919
1829	0.2200128546
1830	0.219998979
1831	0.2199872218
1832	0.2199739633
1833	0.2199641462
1834	0.2199421287
1835	0.2199277837
1836	0.2199146242
1837	0.219909385
1838	0.2198976961
1839	0.2198916143
1840	0.2198807722
1841	0.2198620558
1842	0.2198523456
1843	0.2198336675
1844	0.2198152055
1845	0.219801079
1846	0.2197821963
1847	0.2197705985
1848	0.2197654534
1849	0.2197472071
1850	0.2197333962
1851	0.2197267727
1852	0.2197131515
1853	0.219692189
1854	0.2196754033
1855	0.2196656018
1856	0.2196524873
1857	0.2196401859
1858	0.2196248717
1859	0.2196075205
1860	0.2196033782
1861	0.2195941852
1862	0.2195825503
1863	0.2195704723
1864	0.2195543876
1865	0.2195428252
1866	0.2195223003
1867	0.2194979991
1868	0.2194813924
1869	0.2194648141
1870	0.2194578654
1871	0.2194427798
1872	0.2194223205
1873	0.2194112053
1874	0.2193939366
1875	0.2193834875
1876	0.2193780989
1877	0.2193693273
1878	0.2193558231
1879	0.2193464076
1880	0.2193368572
1881	0.2193236114
1882	0.2193087908
1883	0.2192996443
1884	0.219287225
1885	0.2192773822
1886	0.2192645554
1887	0.2192539686
1888	0.2192380159
1889	0.219237033
1890	0.2192275573
1891	0.2192170248
1892	0.2192011806
1893	0.2191888207
1894	0.2191786266
1895	0.2191636568
1896	0.2191508005
1897	0.2191422219
1898	0.2191331036
1899	0.2191158368
1900	0.2191064088
1901	0.219094421
1902	0.2190820835
1903	0.2190724966
1904	0.2190604252
1905	0.2190433227
1906	0.2190306443
1907	0.2190198065
1908	0.2190146694
1909	0.2190113876
1910	0.2189994411
1911	0.2189871266
1912	0.2189711874
1913	0.218962168
1914	0.2189523865
1915	0.2189423829
1916	0.2189267196
1917	0.2189141619
1918	0.2189038639
1919	0.2188960548
1920	0.2188905797
1921	0.2188853527
1922	0.2188749262
1923	0.2188637151
1924	0.2188538863
1925	0.2188416558
1926	0.218834595
1927	0.2188149403
1928	0.2188034747
1929	0.2187908475
1930	0.2187770541
1931	0.2187637177
1932	0.2187505813
1933	0.2187241395
1934	0.218696048
1935	0.2186900198
1936	0.2186775945
1937	0.218661309
1938	0.2186514615
1939	0.21864255
1940	0.2186299516
1941	0.2186189388
1942	0.2186041022
1943	0.2185826999
1944	0.2185763775
1945	0.2185665611
1946	0.2185547237
1947	0.218536848
1948	0.2185132088
1949	0.2185000748
1950	0.2184905192
1951	0.2184767109
1952	0.2184686028
1953	0.2184592339
1954	0.2184453012
1955	0.2184336723
1956	0.2184146375
1957	0.2184041352
1958	0.2183937203
1959	0.2183791992
1960	0.2183714086
1961	0.2183596809
1962	0.2183485471
1963	0.2183400775
1964	0.2183297254
1965	0.2183266473
1966	0.2183155098
1967	0.2183025559
1968	0.2182945713
1969	0.2182863108
1970	0.2182767845
1971	0.2182596746
1972	0.2182474544
1973	0.2182254121
1974	0.218218283
1975	0.2182097923
1976	0.2182033289
1977	0.2181926755
1978	0.2181792745
1979	0.2181735514
1980	0.218158418
1981	0.2181436713
1982	0.2181351435
1983	0.2181304088
1984	0.2181263789
1985	0.2181163505
1986	0.2180924483
1987	0.218087872
1988	0.2180806413
1989	0.2180718488
1990	0.2180609019
1991	0.2180530351
1992	0.2180428595
1993	0.2180310645
1994	0.2180118509
1995	0.2179952319
1996	0.2179896576
1997	0.2179773567
1998	0.2179730895
1999	0.217961247
2000	0.2179458323
2001	0.2179349989
2002	0.217920433
2003	0.217904824
2004	0.2178902163
2005	0.2178830204
2006	0.217871079
2007	0.217865853
2008	0.2178553634
2009	0.2178473334
2010	0.2178400348
2011	0.2178288138
2012	0.2178147306
2013	0.2178038221
2014	0.2177833905
2015	0.2177786269
2016	0.2177637331
2017	0.2177477667
2018	0.2177365532
2019	0.2177274403
2020	0.2177186616
2021	0.2177082935
2022	0.2177036493
2023	0.2176892013
2024	0.2176762609
2025	0.2176647082
2026	0.2176456352
2027	0.2176323059
2028	0.2176239374
2029	0.2176161809
2030	0.2176089155
2031	0.2176001583
2032	0.2175918851
2033	0.2175813476
2034	0.2175665546
2035	0.2175459831
2036	0.2175342275
2037	0.2175165232
2038	0.2175082709
2039	0.2174966988
2040	0.2174748851
2041	0.2174584838
2042	0.2174416677
2043	0.2174341042
2044	0.2174291181
2045	0.2174184662
2046	0.2174033846
2047	0.2173969368
2048	0.2173801835
2049	0.2173705276
2050	0.2173608258
2051	0.2173516488
2052	0.217339265
2053	0.217323655
2054	0.2173109711
2055	0.2173082345
2056	0.217302992
2057	0.2172881431
2058	0.217276345
2059	0.2172709357
2060	0.2172610743
2061	0.2172557675
2062	0.2172439239
2063	0.2172323858
2064	0.217227024
2065	0.2172108491
2066	0.217198566
2067	0.2171852795
2068	0.2171742326
2069	0.2171586253
2070	0.2171509912
2071	0.2171401719
2072	0.2171291093
2073	0.2171149576
2074	0.2171131931
2075	0.217105702
2076	0.217099196
2077	0.2170948988
2078	0.2170823866
2079	0.2170724083
2080	0.2170639026
2081	0.2170580667
2082	0.2170408286
2083	0.2170258164
2084	0.2170162236
2085	0.2170051376
2086	0.2169877198
2087	0.2169816355
2088	0.2169689928
2089	0.2169642711
2090	0.2169509889
2091	0.2169438918
2092	0.2169307461
2093	0.2169242948
2094	0.2169149964
2095	0.2169044746
2096	0.2168950609
2097	0.2168716762
2098	0.2168610751
2099	0.2168458757
2100	0.2168385206
2101	0.2168273618
2102	0.2168171406
2103	0.216805339
2104	0.2167954544
2105	0.216784597
2106	0.216770151
2107	0.2167555974
2108	0.2167453761
2109	0.2167337433
2110	0.2167212321
2111	0.2167107755
2112	0.2167033182
2113	0.2166965809
2114	0.2166882625
2115	0.2166844596
2116	0.2166783471
2117	0.2166665097
2118	0.2166607129
2119	0.2166478664
2120	0.216644137
2121	0.2166346664
2122	0.2166306326
2123	0.2166203455
2124	0.2166110285
2125	0.2165990142
2126	0.2165838593
2127	0.2165745327
2128	0.2165638801
2129	0.2165472127
2130	0.2165408612
2131	0.2165278452
2132	0.2165176452
2133	0.216504477
2134	0.2164948405
2135	0.2164841382
2136	0.2164719193
2137	0.2164621688
2138	0.2164416266
2139	0.2164302771
2140	0.2164272452
2141	0.2164187203
2142	0.2164131254
2143	0.2163921512
2144	0.2163883327
2145	0.2163720528
2146	0.2163534419
2147	0.2163399692
2148	0.2162985832
2149	0.2162952466
2150	0.216285042
2151	0.2162765531
2152	0.2162514422
2153	0.2162399647
2154	0.2162362751
2155	0.2162252144
2156	0.21621935
2157	0.2162097754
2158	0.2161947203
2159	0.2161936459
2160	0.2161855071
2161	0.2161738064
2162	0.2161604651
2163	0.2161526831
2164	0.2161438877
2165	0.2161388912
2166	0.2161306772
2167	0.2161269366
2168	0.2161070407
2169	0.2160976342
2170	0.2160865552
2171	0.2160770099
2172	0.216067931
2173	0.216066627
2174	0.2160634389
2175	0.2160560327
2176	0.2160445058
2177	0.2160363152
2178	0.216025585
2179	0.2160150434
2180	0.2160064967
2181	0.2160013623
2182	0.2159920383
2183	0.2159859074
2184	0.2159767554
2185	0.2159733704
2186	0.215964961
2187	0.2159605744
2188	0.2159562799
2189	0.2159426705
2190	0.2159367791
2191	0.215926082
2192	0.2159100594
2193	0.2158925257
2194	0.2158772032
2195	0.2158654075
2196	0.2158561391
2197	0.2158478402
2198	0.2158374786
2199	0.215831361
2200	0.2158201346
2201	0.2158112898
2202	0.215795146
2203	0.215785431
2204	0.2157785192
2205	0.215770251
2206	0.215762714
2207	0.2157543213
2208	0.2157365712
2209	0.2157296506
2210	0.2157240752
2211	0.2157133525
2212	0.2157053418
2213	0.2156984527
2214	0.2156872828
2215	0.2156782389
2216	0.2156717831
2217	0.2156505916
2218	0.2156393324
2219	0.2156349824
2220	0.2156295546
2221	0.2156148605
2222	0.2156069468
2223	0.2156014597
2224	0.2155845516
2225	0.2155769234
2226	0.2155643593
2227	0.2155532161
2228	0.2155393661
2229	0.215532149
2230	0.2155217444
2231	0.2155149408
2232	0.2155049015
2233	0.2154992278
2234	0.2154833609
2235	0.2154757872
2236	0.2154680702
2237	0.2154544192
2238	0.2154432279
2239	0.2154348357
2240	0.2154165924
2241	0.2154118515
2242	0.2154007936
2243	0.2153640036
2244	0.2153561022
2245	0.215351257
2246	0.2153432409
2247	0.2153322773
2248	0.2153213344
2249	0.2153166301
2250	0.2153027237
2251	0.2152993667
2252	0.2152910964
2253	0.2152844472
2254	0.2152756118
2255	0.2152710973
2256	0.2152624804
2257	0.2152489271
2258	0.2152477627
2259	0.2152358226
2260	0.2152282395
2261	0.2152169878
2262	0.2152026931
2263	0.2151935733
2264	0.2151906853
2265	0.2151803457
2266	0.2151669261
2267	0.2151586714
2268	0.215151149
2269	0.2151480155
2270	0.2151424944
2271	0.21513217
2272	0.2151273682
2273	0.2151139555
2274	0.2151039885
2275	0.2150984293
2276	0.2150902737
2277	0.2150824218
2278	0.2150745378
2279	0.215067136
2280	0.2150566658
2281	0.2150458312
2282	0.2150342497
2283	0.2150295139
2284	0.2150231318
2285	0.2150140355
2286	0.2150029904
2287	0.2149964319
2288	0.214989302
2289	0.2149849047
2290	0.2149781543
2291	0.2149734054
2292	0.2149578182
2293	0.2149447531
2294	0.2149383688
2295	0.214927756
2296	0.2149242748
2297	0.2149144888
2298	0.2149072969
2299	0.2148917705
2300	0.2148812633
2301	0.2148714554
2302	0.2148589034
2303	0.2148485363
2304	0.2148397694
2305	0.2148247893
2306	0.2148146976
2307	0.2148099476
2308	0.2148018567
2309	0.2147948878
2310	0.214777502
2311	0.2147695084
2312	0.2147619301
2313	0.2147573249
2314	0.2147521939
2315	0.2147427192
2316	0.2147348932
2317	0.2147293951
2318	0.2147160704
2319	0.2147129554
2320	0.2147077303
2321	0.2146922524
2322	0.2146823401
2323	0.2146660033
2324	0.2146598684
2325	0.2146455687
2326	0.214639751
2327	0.2146307627
2328	0.2146279796
2329	0.2146182583
2330	0.214608919
2331	0.2145983986
2332	0.2145852384
2333	0.2145766357
2334	0.2145647688
2335	0.2145579281
2336	0.2145438236
2337	0.2145311256
2338	0.2145219755
2339	0.214518653
2340	0.2145157026
2341	0.2145094623
2342	0.2145069043
2343	0.2144979257
2344	0.2144943748
2345	0.2144883049
2346	0.214478118
2347	0.2144696903
2348	0.2144590028
2349	0.2144466841
2350	0.2144360321
2351	0.2144230026
2352	0.2144161129
2353	0.2144025221
2354	0.2143908719
2355	0.214375513
2356	0.2143666874
2357	0.2143609081
2358	0.2143486673
2359	0.2143432852
2360	0.2143313576
2361	0.2143128135
2362	0.2143045151
2363	0.2142964245
2364	0.2142832239
2365	0.2142703942
2366	0.2142647077
2367	0.2142538255
2368	0.2142482156
2369	0.214235225
2370	0.2142281429
2371	0.2142187789
2372	0.2142139911
2373	0.2142040987
2374	0.2141926297
2375	0.2141721822
2376	0.2141624693
2377	0.2141506858
2378	0.2141374757
2379	0.2141337232
2380	0.2141231066
2381	0.2141087922
2382	0.2141009692
2383	0.2140949801
2384	0.2140857374
2385	0.2140799181
2386	0.2140730952
2387	0.2140657775
2388	0.2140624105
2389	0.2140558242
2390	0.214049641
2391	0.2140397274
2392	0.2140340861
2393	0.2139998757
2394	0.2139936849
2395	0.2139861308
2396	0.2139739268
2397	0.2139691611
2398	0.2139619469
2399	0.2139481823
2400	0.2139430986
2401	0.213933658
2402	0.213927443
2403	0.2139165186
2404	0.2139011785
2405	0.2138941324
2406	0.2138821171
2407	0.2138738851
2408	0.2138649824
2409	0.2138527531
2410	0.213849795
2411	0.2138426876
2412	0.2138316052
2413	0.2138272532
2414	0.2138214589
2415	0.2138169783
2416	0.2138124978
2417	0.2138003931
2418	0.2137969326
2419	0.2137929415
2420	0.2137788058
2421	0.2137676334
2422	0.2137609826
2423	0.2137496849
2424	0.2137416581
2425	0.2137295975
2426	0.2137229096
2427	0.2137110259
2428	0.2137066729
2429	0.2137009655
2430	0.2136882454
2431	0.2136814064
2432	0.213669043
2433	0.2136617894
2434	0.2136538784
2435	0.2136358658
2436	0.2136268538
2437	0.213617398
2438	0.2136074197
2439	0.2135982898
2440	0.2135878163
2441	0.2135679514
2442	0.2135611533
2443	0.2135504804
2444	0.2135419195
2445	0.2135348353
2446	0.2135252012
2447	0.2135146867
2448	0.2135057249
2449	0.2134834431
2450	0.2134686994
2451	0.2134569825
2452	0.2134550666
2453	0.2134457428
2454	0.2134420217
2455	0.2134308256
2456	0.2134256212
2457	0.2134219436
2458	0.2134106246
2459	0.2134035322
2460	0.2133966886
2461	0.2133882069
2462	0.213381544
2463	0.2133729255
2464	0.2133624919
2465	0.213345781
2466	0.2133360795
2467	0.2133272699
2468	0.213317464
2469	0.2133070975
2470	0.2133042897
2471	0.2132937797
2472	0.2132853194
2473	0.2132737506
2474	0.2132638182
2475	0.2132545511
2476	0.2132385622
2477	0.2132246548
2478	0.2132128957
2479	0.2132092159
2480	0.213205089
2481	0.2131983504
2482	0.2131898273
2483	0.2131777765
2484	0.2131653115
2485	0.2131579869
2486	0.2131489459
2487	0.2131354345
2488	0.213130325
2489	0.2131223375
2490	0.2131135903
2491	0.2131095216
2492	0.2130977892
2493	0.2130830548
2494	0.2130721466
2495	0.2130673641
2496	0.2130628862
2497	0.2130598293
2498	0.2130521731
2499	0.2130404888
2500	0.2130379415
2501	0.2130288022
2502	0.2130240603
2503	0.213008433
2504	0.2130039794
2505	0.2129954225
2506	0.2129873531
2507	0.2129825984
2508	0.212975395
2509	0.2129687786
2510	0.212957813
2511	0.2129483316
2512	0.2129409416
2513	0.2129280546
2514	0.21291699
2515	0.2129046145
2516	0.2128957261
2517	0.2128895015
2518	0.2128813529
2519	0.2128774014
2520	0.2128617705
2521	0.2128472645
2522	0.2128379827
2523	0.2128288488
2524	0.2128227573
2525	0.2128131833
2526	0.2128059523
2527	0.2127968575
2528	0.2127867945
2529	0.2127793502
2530	0.2127757217
2531	0.212773003
2532	0.2127686415
2533	0.2127576943
2534	0.2127482302
2535	0.2127358426
2536	0.212724293
2537	0.2127138322
2538	0.2127113954
2539	0.212707531
2540	0.2127035052
2541	0.2126953806
2542	0.2126829314
2543	0.2126726478
2544	0.2126566159
2545	0.2126471666
2546	0.2126406419
2547	0.2126293096
2548	0.2126236881
2549	0.2126120852
2550	0.2126025663
2551	0.2125880106
2552	0.2125781569
2553	0.2125721873
2554	0.2125629006
2555	0.2125588835
2556	0.2125514726
2557	0.2125424941
2558	0.2125395203
2559	0.21253143
2560	0.2125205699
2561	0.2125140666
2562	0.2125091329
2563	0.2125066249
2564	0.2124984685
2565	0.212491845
2566	0.2124812551
2567	0.2124787507
2568	0.2124694679
2569	0.2124633003
2570	0.2124514594
2571	0.212444433
2572	0.212430912
2573	0.2124179026
2574	0.2124100388
2575	0.2123982372
2576	0.2123921321
2577	0.2123842426
2578	0.2123742045
2579	0.2123619933
2580	0.2123583536
2581	0.2123542789
2582	0.2123485564
2583	0.2123408373
2584	0.2123243737
2585	0.2123139693
2586	0.212310093
2587	0.2123036998
2588	0.2122959699
2589	0.2122916839
2590	0.2122740605
2591	0.2122658546
2592	0.2122549136
2593	0.2122518386
2594	0.2122420276
2595	0.2122356451
2596	0.2122284819
2597	0.212223551
2598	0.2122132116
2599	0.212203866
2600	0.2121976236
2601	0.2121874407
2602	0.2121830262
2603	0.2121768615
2604	0.2121684335
2605	0.2121577303
2606	0.2121520811
2607	0.2121474803
2608	0.2121409483
2609	0.2121381509
2610	0.2121292655
2611	0.2121240333
2612	0.2121108907
2613	0.2120994177
2614	0.212096798
2615	0.2120871013
2616	0.2120766973
2617	0.2120673966
2618	0.2120594085
2619	0.2120504319
2620	0.2120484157
2621	0.2120391819
2622	0.2120280463
2623	0.212017059
2624	0.2120091221
2625	0.212002534
2626	0.2119953443
2627	0.2119887479
2628	0.2119801572
2629	0.211973972
2630	0.211968238
2631	0.2119620755
2632	0.2119509968
2633	0.2119442517
2634	0.2119383569
2635	0.2119329214
2636	0.2119242591
2637	0.2119187414
2638	0.2119083719
2639	0.2119007902
2640	0.2118907021
2641	0.2118884645
2642	0.2118779353
2643	0.2118685506
2644	0.2118587847
2645	0.2118512345
2646	0.2118450235
2647	0.211841167
2648	0.2118304228
2649	0.2118205346
2650	0.2118131913
2651	0.2118021725
2652	0.2117957123
2653	0.2117868368
2654	0.2117793607
2655	0.2117687212
2656	0.2117619037
2657	0.2117569694
2658	0.2117476527
2659	0.2117455737
2660	0.2117308935
2661	0.2117270305
2662	0.2117157206
2663	0.2117064189
2664	0.2116979993
2665	0.2116933718
2666	0.2116910629
2667	0.211685901
2668	0.2116790638
2669	0.2116725896
2670	0.2116664668
2671	0.2116550197
2672	0.2116465505
2673	0.2116371755
2674	0.2116228409
2675	0.2116164815
2676	0.2116103997
2677	0.2116078335
2678	0.2116005406
2679	0.2115978071
2680	0.2115858298
2681	0.2115774227
2682	0.2115685911
2683	0.2115647028
2684	0.2115542316
2685	0.2115451958
2686	0.2115375712
2687	0.2115357923
2688	0.2115253739
2689	0.2115091336
2690	0.2115022076
2691	0.2114970305
2692	0.2114882369
2693	0.2114827498
2694	0.2114800553
2695	0.2114716267
2696	0.2114654046
2697	0.211458429
2698	0.2114494007
2699	0.2114418721
2700	0.2114358383
2701	0.211431843
2702	0.2114256498
2703	0.2114177064
2704	0.2114139994
2705	0.2114079092
2706	0.2113963398
2707	0.2113911814
2708	0.2113776064
2709	0.211374458
2710	0.2113551359
2711	0.2113499162
2712	0.211344122
2713	0.2113384705
2714	0.2113374266
2715	0.2113288434
2716	0.211324551
2717	0.2113163477
2718	0.2113135077
2719	0.211306269
2720	0.2112992796
2721	0.2112895986
2722	0.2112847699
2723	0.2112737769
2724	0.2112718099
2725	0.2112570394
2726	0.2112541617
2727	0.2112464906
2728	0.2112404094
2729	0.2112335949
2730	0.2112254841
2731	0.2112189604
2732	0.211209457
2733	0.2111987943
2734	0.2111902388
2735	0.2111804303
2736	0.2111771249
2737	0.2111709947
2738	0.2111625918
2739	0.2111524876
2740	0.2111478597
2741	0.2111328732
2742	0.2111233739
2743	0.2111087449
2744	0.2111057918
2745	0.2111004326
2746	0.2110990753
2747	0.2110966708
2748	0.2110833129
2749	0.2110770043
2750	0.2110699327
2751	0.2110684079
2752	0.2110654698
2753	0.2110572911
2754	0.2110526493
2755	0.2110404707
2756	0.2110354451
2757	0.2110269326
2758	0.2110093091
2759	0.2110013669
2760	0.2109940486
2761	0.2109832519
2762	0.2109743617
2763	0.2109719149
2764	0.2109614514
2765	0.21095442
2766	0.2109501626
2767	0.210941435
2768	0.2109354492
2769	0.2109256718
2770	0.2109171349
2771	0.2109125176
2772	0.2108975336
2773	0.2108857404
2774	0.210879679
2775	0.2108685452
2776	0.2108608489
2777	0.2108555585
2778	0.210847506
2779	0.2108374669
2780	0.2108313915
2781	0.2108224343
2782	0.2108138222
2783	0.2108118449
2784	0.210807482
2785	0.2107983331
2786	0.2107941021
2787	0.2107846396
2788	0.2107792734
2789	0.2107629291
2790	0.2107533719
2791	0.2107476024
2792	0.2107422347
2793	0.2107355992
2794	0.2107245653
2795	0.2107206982
2796	0.2107103972
2797	0.210700934
2798	0.2106961567
2799	0.2106891789
2800	0.2106883767
2801	0.2106794782
2802	0.2106680332
2803	0.210662157
2804	0.2106522637
2805	0.210644016
2806	0.2106341445
2807	0.2106271658
2808	0.210618272
2809	0.2106117806
2810	0.2106069738
2811	0.210601123
2812	0.2105967726
2813	0.2105900562
2814	0.2105886359
2815	0.2105805969
2816	0.2105753368
2817	0.2105637554
2818	0.2105542365
2819	0.2105432513
2820	0.2105375944
2821	0.2105326552
2822	0.2105278635
2823	0.2105192242
2824	0.2105139475
2825	0.2105039623
2826	0.2104928935
2827	0.2104896116
2828	0.2104857415
2829	0.2104807281
2830	0.2104757495
2831	0.2104718107
2832	0.2104643747
2833	0.2104548494
2834	0.2104486577
2835	0.2104330838
2836	0.2104244415
2837	0.2104166995
2838	0.2104098937
2839	0.2104052549
2840	0.2103958518
2841	0.2103867037
2842	0.2103820416
2843	0.2103729741
2844	0.2103638903
2845	0.2103548538
2846	0.2103394541
2847	0.2103293521
2848	0.2103179709
2849	0.210311382
2850	0.2103037237
2851	0.2102963309
2852	0.2102919539
2853	0.2102830565
2854	0.2102760044
2855	0.2102693002
2856	0.2102582989
2857	0.2102515657
2858	0.2102395705
2859	0.210228256
2860	0.2102250077
2861	0.2102184077
2862	0.2102121134
2863	0.2102075239
2864	0.2101976135
2865	0.2101957553
2866	0.2101943045
2867	0.210192096
2868	0.2101818223
2869	0.2101672604
2870	0.2101622851
2871	0.2101549377
2872	0.2101496379
2873	0.2101411433
2874	0.2101348286
2875	0.2101323656
2876	0.2101247887
2877	0.2101160591
2878	0.2101075544
2879	0.2101059197
2880	0.2100975558
2881	0.2100933294
2882	0.2100858097
2883	0.2100799987
2884	0.2100705575
2885	0.2100680129
2886	0.2100639262
2887	0.2100542292
2888	0.2100477638
2889	0.2100400407
2890	0.2100359547
2891	0.2100278069
2892	0.2100197154
2893	0.2100114478
2894	0.2100029349
2895	0.2099953179
2896	0.2099905414
2897	0.2099774312
2898	0.209971962
2899	0.2099599523
2900	0.2099520687
2901	0.2099489109
2902	0.2099402267
2903	0.2099357042
2904	0.2099301156
2905	0.2099244641
2906	0.2099127904
2907	0.2099026758
2908	0.2098927197
2909	0.2098864996
2910	0.2098807068
2911	0.2098721239
2912	0.2098669699
2913	0.2098589299
2914	0.2098545238
2915	0.2098471913
2916	0.2098387149
2917	0.2098345886
2918	0.2098242947
2919	0.209816313
2920	0.2098111279
2921	0.2098060285
2922	0.2097958834
2923	0.2097894059
2924	0.2097828119
2925	0.2097755955
2926	0.2097712113
2927	0.2097679654
